aX,aY,aZ,gX,gY,gZ
0.318,0.927,0.431,-41.382,-108.948,16.113
0.327,0.941,0.416,-20.020,-101.440,15.076
0.349,0.935,0.397,-13.672,-96.863,15.320
0.361,0.930,0.392,-10.437,-91.858,15.991
0.368,0.924,0.389,-10.498,-82.092,18.127
0.360,0.906,0.396,-12.146,-77.698,19.043
0.347,0.887,0.400,-16.418,-70.007,18.616
0.319,0.857,0.402,-18.616,-66.284,16.846
0.311,0.854,0.404,-22.461,-58.716,11.536
0.311,0.857,0.410,-23.682,-54.932,8.728
0.314,0.865,0.414,-24.170,-51.331,6.165
0.313,0.870,0.423,-23.987,-44.617,2.380
0.307,0.872,0.452,-24.109,-41.687,1.282
0.309,0.854,0.453,-25.818,-37.048,0.549
0.296,0.832,0.420,-26.306,-34.668,0.427
0.281,0.838,0.416,-25.269,-31.799,0.366
0.267,0.843,0.422,-18.250,-26.062,0.244
0.247,0.849,0.424,-13.245,-23.437,0.183
0.238,0.850,0.419,-3.662,-18.005,0.061
0.229,0.848,0.415,-0.305,-14.954,0.061
0.226,0.846,0.417,1.526,-11.658,0.122
0.225,0.845,0.417,0.977,-4.822,0.732
0.228,0.842,0.421,-0.549,-1.587,1.221
0.233,0.840,0.426,-3.723,4.089,2.502
0.243,0.831,0.436,-4.700,6.470,3.052
0.246,0.829,0.431,-3.906,10.681,3.601
0.246,0.824,0.408,-1.831,12.817,3.723
0.244,0.817,0.403,0.977,15.137,3.662
0.243,0.814,0.402,5.798,19.470,3.479
0.239,0.825,0.405,6.958,21.240,3.479
0.232,0.835,0.405,7.324,22.705,3.662
0.225,0.845,0.410,5.981,24.902,4.211
0.225,0.868,0.431,3.967,25.513,4.700
0.228,0.880,0.434,-2.258,26.001,6.592
0.236,0.902,0.427,-5.310,26.245,8.118
0.236,0.908,0.414,-7.263,26.428,9.888
0.234,0.908,0.395,-7.141,27.527,13.733
0.223,0.891,0.356,-5.432,28.748,15.442
0.218,0.879,0.339,-1.099,32.410,17.700
0.208,0.868,0.304,0.916,34.668,18.250
0.208,0.865,0.295,3.296,40.100,18.616
0.214,0.867,0.301,3.357,42.725,18.555
0.215,0.874,0.306,2.686,45.044,18.433
0.214,0.879,0.311,-0.122,48.523,17.944
0.200,0.885,0.319,-2.014,49.744,17.334
0.190,0.890,0.317,-6.348,51.270,15.015
0.186,0.904,0.315,-8.301,51.819,13.611
0.192,0.914,0.320,-9.949,52.185,12.268
0.201,0.926,0.328,-11.597,51.880,10.376
0.219,0.951,0.334,-11.353,51.025,9.949
0.226,0.958,0.332,-9.521,48.401,10.254
0.237,0.966,0.324,-8.667,46.936,10.925
0.238,0.964,0.317,-8.179,45.410,11.841
0.528,0.945,1.146,72.754,130.920,42.786
0.527,0.943,1.148,53.894,129.395,51.880
0.487,0.944,1.103,51.392,127.930,53.467
0.448,0.928,1.063,54.932,126.404,53.101
0.392,0.903,1.005,76.965,124.146,47.180
0.298,0.823,0.863,92.529,123.901,42.725
0.284,0.774,0.813,121.399,125.000,34.058
0.306,0.664,0.748,130.432,125.916,30.640
0.300,0.610,0.717,134.521,127.258,27.771
0.299,0.571,0.679,132.751,130.859,23.254
0.306,0.523,0.609,131.287,132.996,22.156
0.314,0.511,0.589,131.836,136.292,23.621
0.332,0.474,0.561,132.385,137.085,26.123
0.325,0.440,0.554,131.897,137.146,29.175
0.328,0.421,0.553,126.404,135.315,35.522
0.366,0.411,0.554,121.948,133.362,38.818
0.378,0.422,0.549,113.708,128.174,45.410
0.376,0.422,0.522,110.168,125.305,48.828
0.364,0.415,0.510,106.079,122.559,52.063
0.376,0.422,0.502,90.759,118.042,58.289
0.435,0.366,0.549,76.111,115.723,61.523
0.464,0.337,0.622,32.715,107.544,64.514
0.469,0.389,0.645,10.071,101.196,64.209
0.440,0.438,0.601,-8.362,94.666,63.354
0.416,0.494,0.574,-30.212,83.862,61.890
0.372,0.516,0.507,-36.133,79.224,61.462
0.349,0.489,0.456,-45.166,72.021,58.533
0.356,0.478,0.417,-51.147,69.031,56.458
0.368,0.457,0.411,-58.411,65.613,54.504
0.372,0.444,0.397,-71.045,57.373,49.377
0.348,0.490,0.337,-73.853,53.223,46.448
0.322,0.521,0.308,-72.021,45.654,40.833
0.327,0.635,0.248,-68.909,41.931,39.001
0.357,0.644,0.205,-65.735,38.452,38.757
0.391,0.613,0.145,-57.556,33.508,39.856
0.454,0.652,0.068,-51.331,32.471,39.429
0.497,0.744,0.070,-37.476,29.480,37.598
0.600,0.862,0.111,-32.654,26.062,36.621
0.662,0.918,0.131,-30.884,20.996,35.278
0.738,0.993,0.116,-39.429,8.484,33.142
0.809,1.125,-0.099,-48.828,2.930,33.264
0.858,1.161,-0.262,-68.787,-2.075,33.325
1.081,1.267,-0.497,-76.416,-1.770,33.081
1.168,1.363,-0.485,-79.224,1.709,35.889
1.190,1.620,-0.182,-69.153,2.930,40.466
1.126,1.637,-0.029,-52.551,2.930,48.401
1.034,1.575,0.076,-12.451,1.282,67.627
0.765,1.255,0.159,8.057,0.793,74.097
0.636,1.098,0.167,44.678,0.671,73.914
0.504,0.841,0.080,55.847,0.977,69.702
0.494,0.708,0.009,58.533,1.953,64.880
0.489,0.599,-0.051,40.222,5.310,55.786
0.444,0.533,-0.106,24.780,7.263,52.612
0.401,0.516,-0.122,-8.362,11.597,50.049
0.273,0.381,-0.070,-24.780,14.099,48.950
0.217,0.317,-0.014,-40.039,16.174,46.448
0.197,0.289,0.029,-62.134,17.334,37.537
0.219,0.295,0.034,-67.444,16.663,32.593
0.214,0.296,0.017,-67.688,14.954,23.987
0.156,0.312,0.014,-64.270,14.465,20.203
0.132,0.339,0.032,-59.937,14.160,16.602
0.124,0.387,0.064,-51.880,13.184,10.254
0.189,0.499,0.173,-49.194,11.902,7.507
0.243,0.569,0.210,-45.776,7.141,1.770
0.303,0.764,0.196,-44.128,4.272,-0.793
0.312,0.815,0.193,-40.771,-1.038,-4.578
0.245,0.837,0.233,-39.185,-4.456,-7.874
0.218,0.932,0.214,-36.499,-8.118,-12.207
0.264,1.096,0.217,-23.621,-13.855,-17.883
0.558,1.597,0.337,-13.184,-17.029,-15.930
0.717,1.907,0.358,13.733,-26.550,2.930
0.867,2.287,0.320,26.428,-31.555,20.142
0.904,2.238,0.333,34.119,-36.255,40.466
0.909,2.088,0.345,29.785,-46.082,79.956
0.771,1.760,0.326,21.423,-50.537,95.764
0.662,1.610,0.292,7.935,-55.847,116.699
0.499,1.249,0.259,6.409,-56.213,121.277
0.430,1.034,0.272,8.240,-55.969,121.460
0.356,0.828,0.268,14.771,-55.420,108.765
0.221,0.505,0.187,15.869,-54.382,96.985
0.180,0.383,0.166,10.315,-49.072,67.200
0.127,0.192,0.096,3.235,-45.471,50.476
0.108,0.139,0.035,-6.775,-41.199,33.508
0.093,0.111,-0.012,-31.921,-30.212,1.343
0.094,0.095,-0.072,-44.189,-24.231,-13.062
0.106,0.083,-0.073,-63.232,-12.939,-37.903
0.120,0.055,-0.077,-69.397,-8.057,-49.072
0.114,0.044,-0.068,-75.317,-0.305,-69.580
0.093,0.065,-0.099,-75.562,2.441,-78.674
0.088,0.098,-0.098,-74.768,4.883,-87.097
0.095,0.162,-0.111,-73.853,7.690,-101.135
0.171,0.355,-0.189,-75.317,8.362,-106.018
0.214,0.493,-0.227,-83.130,9.277,-110.046
0.269,0.998,-0.260,-88.623,9.399,-108.398
0.303,1.484,-0.252,-95.276,8.057,-90.088
0.575,2.756,-0.283,-91.919,7.446,-68.787
0.803,3.268,-0.321,-82.947,7.263,-38.391
1.010,3.523,-0.361,-58.411,7.874,40.405
1.151,3.100,-0.370,-48.279,8.057,80.139
1.042,2.521,-0.268,-37.048,5.249,136.536
0.578,1.315,0.092,-35.889,-0.244,147.339
0.346,0.927,0.145,-34.668,-8.789,146.606
0.196,0.495,0.111,-23.499,-27.893,119.751
0.233,0.417,0.047,-17.944,-35.889,99.792
0.212,0.356,-0.017,-21.545,-44.617,59.998
-0.006,0.196,-0.077,-28.442,-45.715,40.833
-0.060,0.131,-0.101,-45.654,-44.495,2.075
-0.010,0.060,-0.153,-56.030,-42.786,-16.785
0.039,0.040,-0.161,-67.078,-40.771,-34.607
0.083,0.017,-0.152,-86.487,-37.720,-66.528
0.121,-0.019,-0.120,-92.712,-37.354,-81.055
0.124,-0.016,-0.115,-97.229,-38.818,-106.689
0.119,-0.005,-0.154,-96.802,-40.161,-117.493
0.104,0.018,-0.179,-93.262,-42.664,-135.254
0.073,0.115,-0.287,-90.210,-43.518,-141.846
0.092,0.229,-0.350,-81.543,-42.664,-149.902
0.178,0.841,-0.567,-75.928,-40.527,-149.292
0.266,1.331,-0.758,-69.519,-36.377,-143.005
0.433,1.851,-1.028,-62.073,-17.700,-105.835
1.084,2.517,-1.410,-67.627,-1.892,-74.524
1.326,2.491,-1.386,-95.459,31.799,-2.625
1.158,1.991,-1.014,-105.041,44.800,28.076
0.923,1.639,-0.712,-103.394,52.246,50.964
0.714,1.330,-0.552,-65.979,45.044,71.106
0.519,0.910,-0.403,-37.415,34.363,70.618
0.477,0.829,-0.393,18.066,8.728,57.373
0.405,0.745,-0.435,37.048,-2.319,49.561
0.398,0.662,-0.423,46.997,-18.127,37.109
0.388,0.537,-0.382,39.551,-23.560,32.227
0.364,0.428,-0.332,26.306,-27.771,28.198
0.324,0.329,-0.277,-5.859,-35.339,18.250
0.255,0.244,-0.216,-19.409,-39.490,11.719
0.256,0.227,-0.200,-36.438,-47.852,-2.502
0.255,0.202,-0.193,-40.710,-51.941,-9.399
0.239,0.183,-0.186,-43.335,-55.847,-15.747
0.226,0.159,-0.125,-46.448,-62.988,-26.489
0.224,0.143,-0.102,-47.729,-66.833,-30.762
0.220,0.125,-0.093,-50.781,-74.341,-37.964
0.212,0.125,-0.137,-52.856,-77.576,-41.138
0.227,0.166,-0.176,-57.617,-81.543,-45.288
0.385,0.320,-0.299,-59.875,-82.031,-45.776
0.471,0.493,-0.394,-60.791,-81.299,-45.105
0.609,1.036,-0.598,-52.612,-75.012,-36.865
0.821,1.323,-0.777,-42.908,-69.519,-27.527
1.108,1.559,-0.999,-22.339,-50.720,2.197
1.466,1.902,-1.249,-12.695,-36.926,20.447
1.442,1.956,-1.247,16.785,-7.202,57.434
1.175,1.696,-1.100,38.452,6.165,73.364
1.034,1.450,-0.951,60.730,17.273,85.937
0.893,1.171,-0.779,87.341,30.884,100.525
1.012,1.471,-0.192,90.820,-6.287,-46.021
1.081,1.459,-0.181,109.192,-11.108,-35.156
1.185,1.388,-0.201,105.347,-13.123,-28.259
1.178,1.316,-0.225,75.867,-15.259,-12.024
0.984,1.046,-0.207,54.932,-15.259,-4.639
0.848,0.875,-0.174,32.654,-15.015,0.671
0.718,0.711,-0.131,-10.925,-14.954,3.235
0.511,0.466,-0.083,-30.151,-15.686,0.732
0.434,0.425,-0.108,-56.091,-16.785,-9.338
0.363,0.382,-0.171,-60.791,-16.296,-15.015
0.349,0.367,-0.175,-56.519,-14.099,-27.222
0.325,0.380,-0.166,-50.171,-13.000,-33.142
0.311,0.357,-0.158,-42.297,-12.085,-38.635
0.286,0.324,-0.136,-25.574,-11.902,-50.110
0.230,0.308,-0.104,-17.700,-13.245,-56.396
0.220,0.357,-0.109,-4.761,-18.555,-67.444
0.186,0.455,-0.187,-0.610,-22.095,-70.435
0.255,0.480,-0.247,0.854,-27.283,-71.716
0.518,0.555,-0.243,-1.831,-28.198,-71.106
0.602,0.621,-0.250,-5.371,-28.625,-70.007
0.662,0.712,-0.303,-8.057,-28.259,-65.674
0.837,0.920,-0.463,-6.714,-26.062,-61.157
0.971,1.006,-0.525,-6.531,-16.541,-46.387
1.179,1.051,-0.578,-10.925,-10.132,-36.865
1.189,1.033,-0.585,-28.442,3.479,-16.968
1.029,0.960,-0.571,-38.879,9.827,-7.385
0.927,0.930,-0.556,-48.645,15.259,1.526
0.862,0.921,-0.535,-65.308,22.644,17.578
0.828,0.934,-0.494,-72.266,24.536,24.780
0.821,0.930,-0.487,-80.139,25.513,36.560
0.755,0.848,-0.446,-79.529,25.208,40.283
0.648,0.774,-0.403,-75.928,23.987,41.992
0.544,0.700,-0.371,-63.904,18.250,39.063
0.413,0.521,-0.305,-58.228,13.855,35.095
0.351,0.463,-0.296,-49.561,2.136,22.339
0.316,0.465,-0.328,-45.593,-4.211,14.282
0.355,0.525,-0.344,-34.485,-15.930,-1.953
0.489,0.781,-0.361,-25.391,-21.240,-8.972
0.617,0.970,-0.375,-13.000,-26.062,-14.404
0.780,1.126,-0.377,18.860,-33.875,-19.714
0.917,1.233,-0.342,36.438,-37.231,-21.362
0.860,1.179,-0.300,69.885,-43.091,-27.283
0.736,0.953,-0.198,81.665,-45.532,-32.104
0.688,0.838,-0.156,87.585,-48.828,-43.152
0.558,0.672,-0.078,83.313,-49.561,-48.462
0.491,0.615,-0.052,76.965,-49.622,-53.284
0.447,0.568,-0.036,64.087,-47.546,-61.462
0.407,0.503,-0.014,58.960,-45.349,-64.880
0.389,0.484,-0.009,53.589,-39.551,-70.313
0.355,0.445,0.011,53.589,-36.011,-72.449
0.347,0.420,0.028,55.420,-32.166,-74.463
0.345,0.396,0.050,63.782,-24.353,-78.064
0.363,0.377,0.089,69.824,-20.630,-79.773
0.372,0.387,0.109,85.083,-12.878,-82.764
0.388,0.455,0.157,94.299,-9.033,-83.496
0.408,0.500,0.191,114.929,-1.892,-82.458
0.507,0.647,0.246,125.977,1.404,-80.505
0.575,0.737,0.276,137.207,4.578,-77.209
0.636,0.809,0.288,157.654,10.681,-66.223
0.742,0.876,0.298,165.405,13.977,-59.265
0.769,0.881,0.301,173.523,21.912,-43.579
0.734,0.883,0.293,173.645,26.855,-35.095
0.703,0.887,0.283,171.814,32.532,-26.062
0.695,0.886,0.276,167.419,45.410,-7.263
0.731,0.896,0.229,167.969,52.307,1.953
0.743,0.908,0.180,177.673,67.871,20.264
0.733,0.915,0.071,186.035,76.782,29.907
0.701,0.883,0.028,195.251,86.609,39.917
0.650,0.820,-0.019,211.365,107.727,59.692
0.545,0.665,-0.121,217.590,118.530,68.542
0.524,0.594,-0.164,224.976,139.099,83.313
0.599,0.489,-0.228,225.220,148.132,89.172
0.700,0.465,-0.245,221.619,155.823,94.177
0.825,0.473,-0.237,196.289,166.199,102.417
1.034,0.615,-0.183,174.011,168.701,106.323
1.110,0.708,-0.155,123.840,170.044,113.708
1.230,0.824,-0.121,103.333,169.067,115.662
1.264,0.827,-0.121,88.928,167.114,115.417
1.275,0.810,-0.119,76.843,160.156,107.056
1.207,0.785,-0.096,76.477,154.968,99.426
1.131,0.779,-0.079,83.313,142.029,79.773
0.965,0.736,-0.067,89.539,134.521,68.665
0.898,0.708,-0.078,96.191,127.014,57.251
0.855,0.681,-0.091,105.530,113.464,34.729
0.811,0.630,-0.097,107.056,108.032,24.597
0.793,0.603,-0.093,104.675,99.304,7.141
0.771,0.563,-0.110,101.562,95.825,-0.427
0.755,0.552,-0.122,97.107,93.018,-7.324
0.723,0.557,-0.120,85.510,89.050,-19.409
0.643,0.596,-0.100,80.017,87.646,-24.231
0.619,0.619,-0.096,71.960,85.632,-30.823
0.609,0.686,-0.089,68.970,84.717,-32.593
0.607,0.721,-0.080,63.904,83.313,-32.410
0.597,0.733,-0.050,61.707,82.520,-30.762
0.596,0.728,-0.028,59.448,81.177,-28.748
0.591,0.744,-0.003,54.932,76.599,-24.475
0.587,0.739,0.060,51.819,73.059,-22.034
0.601,0.703,0.084,36.682,62.866,-17.944
0.610,0.657,0.112,24.475,56.519,-16.785
0.603,0.648,0.100,10.986,49.805,-16.296
0.594,0.645,0.065,-13.733,36.926,-16.785
0.566,0.634,-0.009,-23.010,31.677,-17.456
0.547,0.617,-0.039,-35.767,23.437,-19.958
0.530,0.570,-0.116,-41.077,20.203,-21.973
0.531,0.572,-0.164,-52.551,15.076,-27.039
0.534,0.600,-0.218,-58.044,12.939,-29.724
0.557,0.592,-0.206,-62.134,10.193,-32.898
0.611,0.612,-0.222,-63.293,0.732,-43.091
0.753,0.847,-0.395,-59.692,-4.395,-48.157
0.811,0.973,-0.455,-49.744,-9.888,-49.927
0.901,1.127,-0.514,-49.011,-11.108,-45.593
0.957,1.135,-0.574,-59.875,-13.367,-28.015
1.021,1.068,-0.656,-66.895,-13.794,-17.761
0.994,1.050,-0.657,-70.862,-13.428,-8.240
0.953,0.970,-0.627,-66.101,-12.451,6.409
0.830,0.884,-0.559,-61.279,-13.916,10.681
0.759,0.891,-0.548,-54.199,-21.240,17.334
0.645,0.848,-0.507,-50.842,-25.818,20.569
0.602,0.807,-0.485,-39.612,-33.752,25.024
0.506,0.734,-0.479,-30.884,-35.889,26.184
0.444,0.680,-0.487,-20.874,-36.133,26.978
0.383,0.603,-0.486,-4.333,-30.701,28.198
0.292,0.431,-0.427,-1.465,-25.696,28.442
0.265,0.354,-0.388,-7.874,-14.587,27.405
0.231,0.263,-0.337,-14.832,-9.277,26.062
0.233,0.238,-0.317,-22.522,-4.456,24.414
0.246,0.219,-0.297,-35.461,3.235,19.714
0.292,0.209,-0.254,-38.818,5.859,16.357
0.319,0.217,-0.236,-38.635,8.545,8.179
0.361,0.252,-0.214,-35.950,8.606,3.662
0.396,0.276,-0.205,-28.870,6.531,-5.432
0.524,0.359,-0.176,-25.879,3.967,-10.193
0.623,0.445,-0.169,-23.132,0.427,-15.137
0.751,0.566,-0.166,-13.245,-8.972,-25.513
1.007,0.845,-0.167,-4.639,-14.221,-30.518
1.078,0.933,-0.174,17.029,-24.353,-40.039
1.106,0.905,-0.153,28.687,-28.809,-45.715
1.129,0.919,-0.152,55.115,-35.706,-59.570
1.169,0.915,-0.134,66.772,-37.415,-65.857
1.161,0.919,-0.106,75.073,-37.842,-71.106
1.129,0.924,-0.079,83.618,-35.400,-77.820
1.020,0.884,-0.058,87.036,-32.593,-79.224
0.996,0.849,-0.061,96.130,-23.987,-79.529
1.063,0.855,-0.075,99.182,-18.616,-77.881
1.116,0.898,-0.087,93.872,-6.592,-67.993
1.165,0.962,-0.115,84.167,0.244,-59.021
1.152,0.940,-0.102,70.496,7.202,-48.035
1.103,0.891,-0.081,39.673,18.921,-24.719
0.952,0.756,-0.123,26.733,23.315,-14.221
0.898,0.702,-0.147,6.226,31.372,3.113
1.275,1.194,-0.864,-141.479,-13.306,50.964
1.448,1.270,-0.964,-182.312,-7.874,84.045
1.503,1.303,-1.061,-194.275,-3.906,98.877
1.405,1.266,-1.026,-200.378,-0.549,120.850
1.114,1.101,-0.860,-198.853,-3.845,127.258
0.963,1.034,-0.792,-195.679,-10.742,130.249
0.838,0.987,-0.732,-186.768,-31.006,129.089
0.618,0.816,-0.587,-183.777,-42.847,126.770
0.537,0.739,-0.521,-179.810,-68.848,119.507
0.459,0.628,-0.423,-176.697,-81.848,114.929
0.451,0.570,-0.386,-171.875,-94.482,110.046
0.459,0.482,-0.353,-155.334,-119.080,99.060
0.455,0.460,-0.352,-142.761,-130.920,92.896
0.443,0.435,-0.341,-113.281,-152.649,81.055
0.420,0.365,-0.287,-99.365,-162.659,75.684
0.415,0.333,-0.264,-77.454,-181.335,65.308
0.427,0.309,-0.263,-69.336,-189.575,60.303
0.429,0.317,-0.279,-62.805,-196.716,55.725
0.428,0.341,-0.295,-53.528,-206.787,48.706
0.509,0.421,-0.364,-50.232,-209.351,46.814
0.589,0.473,-0.396,-46.753,-208.374,47.058
0.738,0.571,-0.449,-46.509,-205.444,49.133
0.849,0.602,-0.489,-46.875,-195.129,55.420
1.011,0.690,-0.539,-46.631,-187.805,58.899
1.014,0.748,-0.544,-45.471,-179.321,62.622
0.986,0.806,-0.539,-41.260,-160.522,70.801
0.936,0.863,-0.476,-39.429,-151.123,74.951
0.907,0.858,-0.415,-39.856,-135.254,81.726
0.797,0.826,-0.326,-42.664,-129.089,83.801
0.737,0.807,-0.306,-52.917,-118.652,85.815
0.661,0.780,-0.259,-59.692,-113.831,85.815
0.636,0.783,-0.221,-66.956,-109.375,85.083
0.622,0.792,-0.173,-80.261,-102.173,81.604
0.648,0.768,-0.098,-85.632,-99.915,78.674
0.662,0.762,-0.077,-96.130,-96.863,70.984
0.652,0.753,-0.049,-101.746,-95.581,66.772
0.632,0.726,-0.047,-111.267,-92.285,57.861
0.637,0.669,-0.046,-114.380,-90.088,53.162
0.660,0.628,-0.042,-116.394,-87.402,48.523
0.658,0.571,-0.047,-118.469,-81.665,38.391
0.586,0.489,-0.069,-118.469,-78.186,32.654
0.558,0.476,-0.063,-115.784,-70.557,21.851
0.526,0.463,-0.045,-112.671,-66.895,17.334
0.535,0.470,-0.048,-107.788,-63.354,13.428
0.561,0.467,-0.052,-91.919,-56.396,7.263
0.597,0.417,-0.036,-81.848,-53.162,4.333
0.587,0.408,-0.030,-60.303,-47.668,-2.502
0.585,0.434,-0.014,-49.683,-44.983,-5.676
0.601,0.454,0.000,-29.114,-39.856,-10.498
0.618,0.499,0.031,-19.470,-37.415,-12.146
0.619,0.516,0.045,-10.498,-35.034,-13.489
0.622,0.528,0.052,4.822,-30.701,-15.503
0.655,0.564,0.061,11.169,-28.625,-16.602
0.685,0.603,0.054,20.752,-23.865,-18.494
0.762,0.711,0.045,22.644,-20.996,-18.616
0.808,0.752,0.059,16.541,-14.587,-15.869
0.875,0.787,0.082,8.484,-11.353,-13.367
0.900,0.787,0.086,-1.099,-8.362,-10.681
0.917,0.795,0.079,-13.977,-3.113,-7.141
0.949,0.895,0.080,-13.367,-1.038,-7.019
0.995,0.979,0.104,0.183,0.427,-8.972
1.123,1.092,0.155,9.460,-0.305,-10.498
1.163,1.127,0.160,18.127,-1.587,-12.085
1.184,1.148,0.150,31.616,-3.235,-13.855
1.209,1.140,0.133,36.072,-2.686,-13.672
1.219,1.117,0.130,38.147,0.305,-10.925
1.225,1.042,0.113,35.400,2.319,-8.545
1.194,0.977,0.092,25.208,6.958,-2.502
1.035,0.769,0.033,19.470,9.460,0.305
0.923,0.639,0.007,14.160,11.963,2.319
0.807,0.514,-0.015,5.005,16.602,3.174
0.617,0.320,-0.054,-0.061,18.372,2.380
0.547,0.247,-0.072,-14.160,20.874,0.000
0.431,0.136,-0.088,-23.071,21.790,-1.221
0.385,0.093,-0.097,-32.593,22.400,-2.441
0.344,0.050,-0.110,-50.720,23.193,-5.249
0.263,-0.007,-0.109,-58.350,23.437,-6.958
0.235,-0.024,-0.111,-68.237,22.461,-11.047
0.206,-0.060,-0.137,-70.496,21.362,-13.672
0.193,-0.049,-0.136,-71.960,18.372,-20.325
0.167,-0.004,-0.126,-71.594,16.418,-23.621
0.184,0.054,-0.125,-71.045,14.343,-26.550
0.238,0.138,-0.135,-72.815,10.864,-29.785
0.441,0.307,-0.236,-76.294,10.132,-29.724
0.560,0.378,-0.314,-87.708,12.146,-27.222
0.797,0.628,-0.550,-94.727,15.320,-24.414
1.037,0.838,-0.701,-113.708,27.466,-10.315
1.790,1.380,-0.883,-129.883,35.522,2.319
2.118,1.668,-0.898,-149.902,43.518,18.005
2.290,1.825,-0.913,-177.368,54.565,49.927
1.975,1.688,-0.870,-175.720,56.213,60.364
1.594,1.522,-0.793,-139.587,50.110,66.101
0.935,1.103,-0.663,-106.140,44.128,62.805
0.759,0.901,-0.605,-65.918,37.781,56.458
0.651,0.708,-0.551,8.728,26.672,39.734
0.484,0.418,-0.455,30.640,22.339,31.555
0.407,0.340,-0.419,39.185,16.296,17.944
0.321,0.252,-0.365,33.325,14.526,12.573
0.307,0.190,-0.318,25.269,13.428,7.751
0.297,0.127,-0.266,9.277,11.475,-2.808
0.255,0.076,-0.203,2.441,10.132,-8.667
0.224,0.035,-0.168,-10.315,7.263,-20.081
0.170,0.012,-0.113,-15.686,5.432,-25.818
0.166,0.025,-0.081,-23.987,1.343,-35.828
0.182,0.056,-0.027,-27.283,-1.099,-39.734
0.189,0.069,-0.017,-29.846,-3.601,-43.152
0.204,0.082,-0.015,-30.945,-8.789,-49.255
0.274,0.131,-0.016,-29.480,-11.414,-52.185
0.331,0.171,-0.023,-23.132,-16.602,-57.861
0.557,0.258,-0.059,-17.090,-19.470,-61.096
0.749,0.381,-0.103,7.874,-26.611,-70.190
1.438,0.940,-0.291,28.809,-30.701,-74.341
1.946,1.326,-0.368,54.565,-33.997,-76.172
2.408,1.721,-0.411,116.760,-34.668,-67.688
2.554,2.043,-0.500,153.870,-29.724,-56.213
2.310,1.848,-0.491,228.210,-7.629,-28.381
1.814,1.168,-0.298,253.113,4.883,-16.602
1.542,0.887,-0.214,264.343,23.621,-0.122
0.954,0.475,-0.163,253.052,30.334,5.859
0.755,0.305,-0.160,233.337,36.560,10.620
0.641,0.169,-0.159,177.917,47.668,15.442
0.521,0.057,-0.161,146.301,52.490,15.747
0.465,0.055,-0.145,82.520,59.570,15.137
0.330,0.066,-0.113,52.246,61.646,14.587
0.259,0.081,-0.114,24.109,62.927,13.977
0.194,0.094,-0.116,-19.165,64.453,12.024
0.121,0.092,-0.124,-30.762,64.880,9.949
0.123,0.079,-0.130,-33.752,65.063,2.686
0.135,0.060,-0.148,-27.954,64.758,-2.380
0.128,0.059,-0.161,-19.287,64.209,-8.057
0.122,0.068,-0.171,0.793,62.805,-20.142
0.145,0.107,-0.177,9.460,61.646,-26.184
0.189,0.151,-0.170,19.287,57.678,-38.269
0.358,0.313,-0.207,20.142,54.810,-43.823
0.494,0.431,-0.246,18.555,51.880,-48.706
0.672,0.581,-0.280,10.559,46.570,-54.260
1.135,1.008,-0.337,7.141,44.312,-54.199
1.373,1.203,-0.376,10.986,42.236,-48.645
1.667,1.384,-0.503,18.005,42.969,-44.128
1.680,1.408,-0.568,34.668,48.523,-33.325
1.573,1.377,-0.572,41.199,53.162,-26.794
1.477,1.307,-0.534,44.983,57.861,-19.775
1.340,1.208,-0.491,44.250,64.575,-7.141
1.009,0.974,-0.393,42.236,66.223,-2.991
0.859,0.854,-0.328,40.833,66.467,-1.099
0.624,0.665,-0.224,42.419,64.270,-2.991
0.564,0.602,-0.207,45.593,60.425,-6.226
0.539,0.601,-0.201,57.434,49.683,-14.954
0.494,0.632,-0.179,65.002,44.006,-18.433
0.465,0.605,-0.166,74.524,33.813,-22.949
1.647,1.211,0.044,5.920,13.245,18.616
1.770,1.364,0.053,42.603,1.160,14.038
1.910,1.589,0.044,66.956,-4.822,11.108
1.939,1.670,0.042,91.492,-10.010,9.033
1.914,1.690,0.048,130.127,-15.686,9.766
1.709,1.495,0.015,140.137,-15.686,11.902
1.555,1.324,-0.008,135.376,-10.437,16.113
1.201,0.977,-0.015,121.765,-6.348,17.273
1.048,0.821,-0.006,103.210,-2.014,17.090
0.930,0.686,0.002,60.486,4.822,11.108
0.767,0.491,0.005,41.565,6.775,5.737
0.707,0.427,0.014,16.479,8.057,-7.324
0.607,0.331,0.050,10.437,7.141,-14.099
0.552,0.287,0.054,7.690,5.493,-20.691
0.490,0.244,0.045,8.118,1.526,-32.349
0.364,0.160,-0.004,9.338,0.061,-37.231
0.308,0.121,-0.034,10.376,-1.038,-44.800
0.220,0.043,-0.073,9.827,-0.854,-47.668
0.184,0.018,-0.070,6.287,-0.061,-52.612
0.113,-0.024,-0.078,4.028,-0.061,-54.810
0.081,-0.038,-0.092,2.075,0.000,-57.068
0.054,-0.035,-0.100,-1.526,1.404,-61.646
0.052,0.014,-0.115,-3.662,2.808,-63.293
0.086,0.046,-0.129,-9.949,7.202,-64.514
0.205,0.169,-0.171,-14.282,10.132,-63.843
0.286,0.265,-0.212,-23.376,17.944,-58.472
0.470,0.458,-0.308,-27.832,22.949,-53.528
0.584,0.595,-0.385,-32.715,28.259,-46.936
0.761,0.821,-0.497,-46.509,39.917,-24.963
1.681,1.493,-0.545,-57.861,46.021,-7.629
2.352,1.826,-0.410,-89.355,50.964,36.255
