aX,aY,aZ,gX,gY,gZ
-2.989,1.576,-0.112,34.241,720.032,96.008
-2.601,1.478,0.007,12.329,718.872,82.092
-2.353,1.420,0.072,-6.836,713.867,67.932
-2.105,1.325,0.116,-39.001,690.979,38.208
-1.692,1.143,0.153,-50.171,674.316,20.935
-1.499,1.071,0.183,-65.308,632.751,-17.273
-1.199,0.945,0.237,-68.481,607.422,-37.659
-1.059,0.883,0.230,-64.331,578.918,-57.800
-0.918,0.826,0.226,-33.630,515.747,-90.271
-0.653,0.660,0.207,-13.855,482.483,-100.464
-0.541,0.565,0.199,17.456,415.039,-111.450
-0.304,0.472,0.204,26.855,381.042,-112.549
-0.216,0.440,0.181,44.250,312.988,-105.286
-0.089,0.367,0.101,55.237,280.457,-97.778
-0.034,0.325,0.073,65.979,249.939,-88.501
0.010,0.283,0.060,80.139,194.885,-67.627
0.078,0.232,-0.001,84.290,169.922,-57.190
0.112,0.195,-0.051,90.332,127.075,-38.513
0.166,0.110,-0.077,90.271,109.192,-31.067
0.208,0.094,-0.071,86.548,92.651,-24.780
0.259,0.088,-0.088,70.923,63.110,-14.160
0.333,0.040,-0.157,62.073,50.964,-10.010
0.359,0.012,-0.161,42.908,31.616,-5.798
0.436,0.012,-0.152,32.104,23.071,-5.005
0.491,0.023,-0.166,20.996,15.076,-4.333
0.548,0.030,-0.193,-0.671,2.686,-2.808
0.635,0.013,-0.216,-12.024,-1.282,-2.136
0.662,-0.004,-0.197,-37.476,-7.385,-1.770
0.720,0.015,-0.158,-50.659,-10.559,-1.770
0.754,0.051,-0.163,-72.571,-16.846,-0.183
0.812,0.047,-0.180,-81.543,-19.287,1.343
0.845,0.036,-0.165,-91.431,-20.935,2.930
0.881,0.063,-0.126,-118.591,-23.437,7.202
0.936,0.123,-0.049,-133.301,-25.391,10.803
0.950,0.127,-0.045,-150.635,-30.090,18.616
1.006,0.190,-0.103,-151.245,-31.555,22.156
1.041,0.208,-0.129,-143.677,-29.968,29.968
1.039,0.156,-0.055,-140.686,-27.710,33.569
1.039,0.171,-0.006,-140.503,-25.940,36.499
1.072,0.259,-0.013,-143.066,-24.719,42.786
1.131,0.364,-0.129,-139.954,-23.865,46.814
1.087,0.314,-0.183,-120.117,-17.761,50.415
1.026,0.191,-0.192,-111.694,-12.390,49.194
1.024,0.155,-0.117,-117.798,-3.906,44.006
1.045,0.137,-0.175,-128.357,-2.808,41.077
1.083,0.160,-0.323,-135.620,-2.136,38.086
1.120,0.208,-0.427,-133.728,2.136,34.058
1.101,0.307,-0.358,-129.272,4.639,33.875
1.057,0.356,-0.206,-119.934,5.981,36.316
0.956,0.392,0.017,-115.112,4.517,37.659
0.925,0.378,0.031,-109.253,2.625,37.659
0.931,0.368,0.011,-87.952,0.244,31.921
1.011,0.363,-0.032,-72.205,-0.061,27.100
1.056,0.350,-0.049,-42.542,0.122,17.151
1.058,0.384,-0.064,-34.668,0.488,13.245
1.041,0.411,-0.047,-33.508,0.916,10.559
1.031,0.419,-0.046,-47.913,0.061,7.874
1.023,0.412,-0.106,-58.289,-1.038,6.714
1.028,0.415,-0.113,-74.951,-2.808,3.296
0.981,0.396,-0.080,-79.224,-3.479,1.099
0.967,0.407,-0.064,-75.195,-6.958,-3.723
0.963,0.423,-0.099,-68.115,-9.094,-5.188
0.915,0.342,-0.082,-61.951,-10.681,-5.920
0.855,0.252,-0.091,-57.678,-14.099,-9.583
0.861,0.306,-0.158,-57.007,-15.137,-12.634
0.888,0.362,-0.161,-54.260,-13.611,-14.648
0.855,0.338,-0.168,-52.734,-11.658,-14.099
0.820,0.307,-0.182,-48.706,-7.019,-14.038
0.857,0.310,-0.171,-45.410,-5.554,-14.343
0.916,0.303,-0.154,-41.626,-5.493,-14.160
0.960,0.290,-0.139,-35.522,-9.460,-12.207
1.045,0.374,-0.116,-33.447,-12.451,-10.559
1.103,0.473,-0.121,-28.748,-17.334,-2.930
1.159,0.468,-0.130,-26.550,-18.555,3.052
1.135,0.396,-0.105,-23.560,-19.226,11.475
1.106,0.427,-0.080,-22.034,-19.043,13.550
1.087,0.419,-0.094,-20.386,-18.188,15.686
1.027,0.363,-0.103,-18.433,-14.893,19.043
0.872,0.256,-0.117,-18.494,-13.062,19.165
0.828,0.226,-0.128,-18.982,-10.681,16.907
0.787,0.183,-0.150,-18.799,-10.437,15.137
0.779,0.169,-0.168,-18.677,-10.254,10.864
0.809,0.176,-0.188,-19.348,-9.644,8.484
0.846,0.190,-0.181,-20.264,-8.545,6.104
0.879,0.214,-0.173,-20.508,-5.432,1.953
0.928,0.309,-0.184,-19.531,-3.784,1.038
0.958,0.352,-0.193,-17.822,-0.061,3.479
1.025,0.441,-0.216,-18.677,2.136,6.897
1.024,0.453,-0.207,-24.414,7.568,17.029
0.935,0.385,-0.131,-28.259,9.827,21.973
0.890,0.366,-0.112,-32.227,11.292,25.940
0.860,0.370,-0.109,-38.330,12.634,31.128
0.821,0.385,-0.113,-37.720,13.306,32.898
0.818,0.363,-0.119,-23.621,13.916,34.302
0.826,0.350,-0.119,-11.841,13.672,33.875
0.820,0.376,-0.130,0.122,13.245,33.386
0.831,0.421,-0.152,16.418,12.817,34.363
0.888,0.465,-0.141,18.860,12.817,35.889
0.896,0.467,-0.118,15.808,10.193,38.330
0.867,0.449,-0.101,13.000,7.446,38.391
0.847,0.437,-0.113,7.751,1.282,35.767
0.839,0.450,-0.143,5.005,-0.977,33.752
0.847,0.464,-0.146,1.892,-2.380,32.043
0.849,0.469,-0.139,-3.418,-4.333,29.419
0.830,0.454,-0.127,-3.845,-5.371,27.710
0.827,0.441,-0.138,0.427,-6.836,23.315
0.832,0.422,-0.146,3.235,-6.714,20.874
0.837,0.422,-0.138,4.822,-6.348,18.494
0.853,0.438,-0.138,3.113,-5.432,14.526
0.879,0.441,-0.134,0.488,-4.761,13.184
0.875,0.436,-0.125,-6.165,-3.784,10.010
0.896,0.478,-0.133,-8.972,-3.479,8.545
0.918,0.494,-0.140,-11.536,-2.380,6.653
0.921,0.493,-0.133,-12.451,-1.465,5.798
0.921,0.503,-0.140,-13.672,-0.549,4.822
0.927,0.517,-0.153,-14.648,1.709,3.052
0.908,0.518,-0.157,-14.038,2.869,2.197
0.894,0.509,-0.153,-13.000,4.028,-0.244
0.895,0.511,-0.174,-12.817,4.395,-1.526
0.892,0.499,-0.173,-13.123,4.761,-2.747
0.880,0.484,-0.165,-16.663,4.639,-5.920
0.879,0.499,-0.166,-19.531,4.150,-7.385
0.892,0.501,-0.167,-24.353,3.174,-8.850
0.877,0.473,-0.164,-24.597,2.808,-9.766
0.863,0.470,-0.164,-19.592,2.197,-12.756
0.868,0.483,-0.166,-15.259,1.953,-13.916
0.867,0.474,-0.163,-10.498,1.770,-14.465
0.853,0.457,-0.158,-1.709,1.099,-15.320
-0.519,1.589,0.437,-17.700,-179.871,381.165
-0.625,1.528,0.327,20.508,-187.256,354.248
-0.755,1.612,0.324,1.770,-178.589,338.379
-0.905,1.719,0.391,-92.773,-140.686,322.449
-1.450,1.904,0.482,-130.798,-116.760,321.167
-1.755,1.852,0.494,-142.456,-92.285,320.496
-2.061,1.770,0.568,-100.891,-48.767,303.528
-2.333,1.892,0.822,-71.350,-32.227,287.537
-2.389,1.939,1.024,-19.897,-12.268,249.390
-2.335,1.830,0.923,16.602,-4.883,229.309
-2.270,1.727,0.629,114.258,34.485,199.097
-2.177,1.584,0.216,150.391,71.716,192.566
-2.166,1.616,0.074,166.809,117.249,192.322
-2.169,1.698,-0.071,155.518,222.717,211.792
-2.348,1.808,-0.255,140.686,277.893,228.088
-2.464,1.875,-0.359,118.896,383.911,259.521
-2.581,2.195,-0.639,120.483,434.998,273.804
-2.611,2.402,-0.774,131.836,485.352,289.490
-2.767,2.474,-0.820,161.804,575.928,315.552
-3.278,2.362,-0.910,165.649,611.511,314.392
-3.459,2.222,-0.954,122.253,671.081,275.146
-3.552,1.853,-0.932,70.129,698.852,238.342
-3.446,1.713,-0.908,6.042,725.952,192.139
-3.287,1.612,-0.865,-108.948,773.682,83.679
-2.834,1.546,-0.691,-143.250,789.368,28.992
-2.560,1.541,-0.593,-157.288,796.020,-61.157
-2.063,1.484,-0.320,-141.541,786.194,-92.590
-1.853,1.421,-0.178,-85.999,742.065,-129.822
-1.488,1.216,-0.002,-52.002,711.670,-138.550
-1.311,1.083,0.066,-17.883,678.406,-142.029
-1.154,0.937,0.113,35.400,607.605,-137.390
-0.890,0.686,0.122,50.537,572.083,-132.141
-0.772,0.591,0.111,65.735,505.127,-119.995
-0.558,0.429,0.080,72.571,473.816,-114.136
-0.454,0.359,0.053,88.867,414.673,-103.149
-0.292,0.225,0.015,95.337,386.230,-98.083
-0.204,0.178,-0.001,98.389,357.910,-93.262
-0.136,0.125,-0.034,94.727,301.575,-84.473
-0.040,0.083,-0.124,90.759,273.865,-80.994
0.026,0.086,-0.166,84.106,219.971,-73.425
0.151,0.065,-0.277,82.214,194.031,-68.909
0.192,0.031,-0.324,80.261,169.128,-64.392
0.218,0.017,-0.363,71.045,122.070,-55.298
0.288,0.073,-0.517,65.674,100.281,-49.744
0.336,0.096,-0.604,63.110,63.965,-35.706
0.394,0.022,-0.668,63.599,49.072,-28.564
0.408,-0.030,-0.654,52.063,19.897,-17.578
0.486,-0.071,-0.723,39.368,5.615,-13.245
0.522,-0.097,-0.771,24.414,-6.775,-9.094
0.536,-0.127,-0.776,-14.099,-24.292,-1.160
0.540,-0.138,-0.708,-39.246,-30.701,2.869
0.559,-0.120,-0.680,-94.055,-39.490,11.841
0.590,-0.095,-0.639,-118.347,-41.687,16.357
0.630,-0.083,-0.629,-154.968,-41.199,24.475
0.813,0.032,-0.624,-168.884,-39.063,28.809
0.955,0.109,-0.676,-181.946,-36.011,34.241
1.046,0.156,-0.654,-207.703,-31.372,45.288
0.949,0.214,-0.464,-216.370,-32.654,49.377
0.907,0.236,-0.400,-207.947,-40.100,56.152
1.015,0.266,-0.441,-191.284,-43.091,60.181
1.065,0.234,-0.538,-170.654,-44.312,64.697
1.059,0.164,-0.711,-125.671,-42.480,73.181
1.041,0.105,-0.746,-105.713,-41.504,76.721
1.006,0.064,-0.684,-76.233,-45.044,80.200
0.866,0.112,-0.407,-65.613,-50.110,81.360
0.874,0.106,-0.307,-53.040,-61.523,84.473
0.983,0.128,-0.287,-48.218,-65.613,85.266
1.048,0.206,-0.330,-41.870,-67.749,85.815
1.110,0.295,-0.356,-24.841,-66.833,88.318
1.139,0.302,-0.288,-17.334,-65.308,89.539
1.104,0.240,-0.239,-11.414,-63.782,86.304
1.056,0.207,-0.193,-12.939,-63.477,81.238
1.052,0.235,-0.163,-21.912,-61.584,68.237
1.054,0.297,-0.108,-28.748,-59.692,61.340
1.048,0.342,-0.091,-36.926,-57.068,54.626
1.043,0.383,-0.089,-53.711,-50.537,43.335
1.018,0.447,-0.138,-58.960,-47.302,38.879
0.995,0.448,-0.135,-61.218,-41.626,31.006
0.916,0.328,-0.152,-60.730,-39.307,26.367
0.893,0.283,-0.139,-61.340,-34.729,12.939
0.873,0.334,-0.159,-61.707,-32.227,5.432
0.862,0.368,-0.174,-60.913,-29.236,-1.160
0.870,0.402,-0.148,-55.664,-23.499,-10.071
0.951,0.463,-0.056,-51.331,-21.912,-12.695
0.958,0.469,-0.054,-38.940,-20.508,-15.930
0.872,0.407,-0.107,-32.593,-19.226,-17.151
0.829,0.356,-0.133,-25.696,-14.587,-20.020
0.739,0.384,-0.182,-26.550,-11.719,-20.996
0.776,0.443,-0.158,-29.785,-8.850,-20.508
0.877,0.469,-0.118,-38.086,-5.432,-15.076
1.010,0.415,-0.079,-40.527,-5.066,-11.902
0.994,0.354,-0.089,-40.222,-5.371,-8.179
0.864,0.280,-0.175,-37.659,-5.615,-7.690
0.813,0.314,-0.231,-29.297,-5.310,-6.042
0.859,0.425,-0.292,-26.550,-4.578,-2.319
0.932,0.408,-0.235,-27.161,-3.784,3.845
0.993,0.329,-0.168,-38.452,-4.639,17.639
1.050,0.300,-0.066,-47.119,-5.676,22.461
1.098,0.423,-0.049,-64.514,-5.859,32.043
1.187,0.534,0.018,-65.063,-4.822,37.781
1.174,0.447,0.065,-55.725,-4.211,41.809
0.996,0.290,-0.006,-17.273,-5.676,37.292
0.898,0.261,-0.059,1.892,-6.592,30.090
0.863,0.239,-0.077,25.208,-7.324,14.832
0.894,0.255,-0.073,29.053,-7.446,8.545
0.916,0.286,-0.103,27.649,-6.897,0.488
0.953,0.301,-0.133,24.780,-5.371,-1.709
0.964,0.303,-0.113,20.813,-3.601,-3.113
0.972,0.293,-0.088,8.484,-1.404,-4.456
0.926,0.291,-0.069,0.610,-1.160,-4.761
0.907,0.314,-0.071,-13.306,-1.221,-3.967
0.919,0.313,-0.047,-16.907,-1.709,-2.930
0.913,0.314,-0.033,-16.663,-3.784,-2.136
0.885,0.354,-0.047,-13.916,-4.883,-1.770
0.879,0.363,-0.057,-9.766,-5.615,-0.977
0.892,0.374,-0.069,1.770,-6.409,1.831
0.955,0.399,-0.100,6.897,-6.165,4.211
0.953,0.386,-0.096,8.728,-4.395,9.521
0.887,0.356,-0.069,4.578,-3.845,11.475
0.863,0.358,-0.069,-1.648,-3.723,12.817
0.849,0.358,-0.078,-11.902,-3.723,14.526
0.839,0.363,-0.083,-13.733,-3.662,15.137
0.842,0.373,-0.081,-13.550,-4.089,16.602
0.851,0.385,-0.066,-13.428,-4.761,17.517
0.844,0.380,-0.057,-13.123,-7.141,18.555
0.841,0.376,-0.063,-11.047,-8.606,18.311
0.858,0.380,-0.066,-7.080,-10.071,17.761
0.885,0.381,-0.064,3.662,-12.634,17.029
0.924,0.371,-0.057,8.301,-13.855,17.029
0.936,0.379,-0.066,13.611,-15.808,17.761
0.975,0.381,-0.057,13.611,-16.174,18.616
0.977,0.371,-0.036,11.597,-16.418,19.348
0.971,0.399,-0.031,4.578,-17.334,20.142
0.986,0.425,-0.031,2.014,-17.456,20.752
1.001,0.445,-0.024,0.671,-16.541,22.705
0.964,0.456,-0.021,1.709,-15.625,23.437
0.926,0.469,-0.036,6.348,-12.268,23.682
0.886,0.460,-0.026,8.240,-10.071,23.376
0.885,0.453,-0.005,8.423,-8.179,22.583
0.887,0.461,0.004,4.211,-5.920,20.142
0.883,0.481,-0.001,1.709,-5.005,18.982
0.875,0.486,-0.002,-0.183,-2.869,16.602
0.852,0.490,-0.004,0.549,-1.892,15.137
0.830,0.486,-0.003,2.014,-1.038,13.306
0.813,0.484,-0.002,5.554,0.061,9.277
0.831,0.484,0.004,6.470,0.305,7.446
0.841,0.483,0.011,5.066,0.977,4.578
0.846,0.486,0.005,4.089,1.404,3.418
0.850,0.493,0.003,3.906,2.014,2.441
0.863,0.499,0.006,5.371,3.174,1.404
0.840,0.676,-1.064,-130.127,46.082,-44.373
0.826,0.672,-1.095,-156.128,29.114,-53.894
0.749,0.688,-1.146,-164.001,18.677,-58.655
0.690,0.707,-1.157,-172.668,-5.676,-65.979
0.609,0.740,-1.132,-176.025,-19.714,-68.420
0.590,0.740,-1.085,-181.091,-34.668,-70.068
0.561,0.729,-1.024,-201.477,-66.101,-68.359
0.513,0.684,-0.890,-214.294,-81.726,-64.331
0.497,0.653,-0.816,-237.488,-110.229,-49.866
0.448,0.594,-0.679,-247.620,-122.559,-39.856
0.416,0.580,-0.623,-263.123,-141.724,-15.320
0.377,0.555,-0.515,-267.273,-148.132,-1.404
0.368,0.527,-0.461,-269.348,-152.344,13.184
0.344,0.512,-0.369,-274.841,-154.297,43.213
0.328,0.534,-0.320,-282.043,-152.222,59.143
0.312,0.549,-0.273,-304.565,-143.738,93.384
0.263,0.559,-0.183,-315.735,-138.062,110.352
0.236,0.583,-0.141,-330.078,-126.160,142.212
0.173,0.657,-0.070,-332.642,-120.544,157.104
0.145,0.691,-0.035,-332.947,-115.479,171.387
0.128,0.725,0.011,-330.322,-107.361,198.303
0.099,0.770,0.094,-327.148,-104.980,210.815
0.068,0.775,0.110,-311.401,-102.783,231.262
0.019,0.791,0.138,-298.706,-102.478,238.708
0.004,0.788,0.172,-271.240,-104.858,249.390
-0.047,0.763,0.243,-259.949,-107.971,252.930
-0.058,0.775,0.271,-252.380,-112.000,255.920
-0.057,0.802,0.293,-246.582,-120.666,262.878
-0.116,0.813,0.336,-244.202,-124.939,266.479
-0.116,0.829,0.371,-237.854,-133.240,273.926
-0.035,0.896,0.530,-238.098,-137.573,280.334
-0.016,0.962,0.584,-241.211,-146.790,300.110
-0.087,1.172,0.614,-233.826,-150.940,311.523
-0.177,1.253,0.667,-218.323,-155.090,322.571
-0.225,1.338,0.711,-180.908,-166.199,343.933
-0.284,1.535,0.724,-169.495,-171.570,356.567
-0.429,1.621,0.634,-170.715,-173.706,384.277
-0.928,1.534,0.423,-180.176,-167.480,393.188
-1.176,1.504,0.349,-190.674,-156.982,393.188
-1.339,1.538,0.277,-191.162,-127.991,371.582
-1.422,1.730,0.156,-178.223,-109.558,359.802
-1.540,1.841,0.063,-156.799,-60.974,355.164
-1.912,1.953,0.047,-153.381,-30.640,359.009
-2.092,1.894,0.266,-125.183,18.738,348.755
-2.400,1.621,0.394,-91.614,30.640,327.881
-2.386,1.461,0.353,-53.162,39.185,299.805
-2.305,1.321,0.335,-10.071,65.002,242.371
-2.274,1.190,0.321,-17.639,86.731,219.177
-2.300,1.211,0.261,-59.631,149.475,183.594
-2.406,1.350,0.067,-71.106,188.660,167.786
-2.469,1.391,-0.052,-43.274,274.353,131.531
-2.526,1.473,-0.289,-14.038,319.580,113.037
-2.561,1.496,-0.441,12.817,366.699,97.900
-2.597,1.511,-0.612,52.917,470.215,82.031
-2.710,1.558,-0.948,68.970,526.794,81.787
-2.790,1.605,-1.075,84.412,642.761,94.543
-3.144,1.625,-1.212,79.102,697.266,103.882
-3.354,1.586,-1.252,67.017,747.253,110.535
-3.536,1.546,-1.263,29.358,833.435,107.727
-3.732,1.369,-1.071,-2.869,867.859,96.436
-3.651,1.229,-0.853,-109.070,905.456,47.119
-3.253,1.138,-0.461,-169.861,905.151,8.545
-2.984,1.210,-0.335,-243.469,872.314,-78.430
-2.247,1.311,-0.105,-244.385,844.177,-115.967
-1.926,1.286,0.024,-224.976,810.242,-145.569
-1.675,1.207,0.139,-146.851,728.027,-181.519
-1.275,0.993,0.292,-98.938,681.518,-189.880
-1.090,0.902,0.330,-8.911,584.473,-189.758
-0.836,0.668,0.302,29.419,536.865,-183.533
-0.759,0.522,0.230,62.744,491.760,-175.598
-0.662,0.372,0.168,101.990,412.415,-159.363
-0.413,0.211,0.132,101.929,377.502,-151.367
-0.295,0.195,0.106,73.914,313.599,-133.484
-0.139,0.204,0.033,57.312,284.851,-123.962
-0.106,0.217,-0.001,36.316,232.483,-105.225
-0.056,0.201,-0.076,32.715,208.801,-96.313
-0.031,0.178,-0.100,31.921,186.829,-88.318
0.003,0.162,-0.118,32.043,147.156,-74.829
0.076,0.134,-0.170,32.166,128.967,-69.153
0.097,0.131,-0.203,34.973,95.459,-59.692
0.164,0.113,-0.273,37.109,80.139,-55.481
0.198,0.101,-0.303,39.429,52.673,-47.668
0.281,0.077,-0.351,38.147,40.039,-43.640
0.322,0.064,-0.379,34.790,27.954,-39.307
0.362,0.063,-0.394,22.278,5.798,-29.846
0.445,0.082,-0.427,14.160,-4.822,-24.353
0.494,0.094,-0.474,-0.977,-23.315,-12.085
0.613,0.086,-0.532,-9.155,-30.212,-5.615
0.669,0.076,-0.506,-19.775,-36.072,0.793
0.703,0.064,-0.468,-46.753,-49.255,12.878
0.744,0.051,-0.472,-58.899,-57.068,18.066
0.765,0.052,-0.494,-78.979,-70.251,27.588
0.803,0.067,-0.492,-91.431,-74.158,32.776
0.837,0.097,-0.455,-127.014,-77.393,45.227
0.957,0.242,-0.459,-144.470,-77.576,52.612
1.037,0.279,-0.537,-157.349,-77.271,60.059
1.109,0.289,-0.642,-172.974,-75.195,71.228
1.077,0.326,-0.609,-181.763,-73.914,75.256
1.002,0.342,-0.484,-195.251,-71.899,83.313
0.959,0.373,-0.373,-192.566,-70.618,87.708
0.986,0.397,-0.397,-168.091,-65.002,95.520
1.075,0.477,-0.428,-151.611,-60.486,98.145
1.083,0.477,-0.393,-135.925,-55.542,99.670
1.038,0.419,-0.335,-107.788,-47.913,96.191
0.957,0.351,-0.268,-92.041,-46.082,90.332
0.970,0.390,-0.248,-54.382,-44.373,75.134
1.042,0.479,-0.217,-37.048,-43.945,68.115
1.052,0.491,-0.210,-19.592,-42.542,56.152
0.997,0.459,-0.156,-22.766,-41.687,50.537
0.989,0.463,-0.132,-32.471,-41.443,44.800
0.998,0.485,-0.131,-55.176,-42.175,33.569
1.001,0.521,-0.118,-61.768,-42.603,28.687
1.005,0.529,-0.089,-62.744,-43.152,20.569
1.029,0.514,-0.043,-58.716,-43.640,17.517
1.015,0.481,-0.047,-52.979,-44.434,14.771
0.980,0.448,-0.053,-41.260,-45.288,8.667
0.947,0.395,-0.041,-37.048,-45.349,5.249
0.946,0.354,-0.022,-31.738,-45.166,-2.258
0.904,0.326,-0.010,-28.931,-45.166,-7.263
0.887,0.385,-0.007,-18.372,-44.556,-17.639
0.929,0.501,0.041,-12.695,-44.006,-21.118
0.960,0.522,0.038,-9.155,-44.067,-22.888
0.962,0.488,-0.011,-13.428,-44.617,-23.193
0.911,0.467,-0.081,-19.836,-43.945,-23.254
0.910,0.473,-0.096,-35.583,-40.344,-21.851
0.912,0.351,-0.057,-43.518,-37.781,-21.362
0.906,0.331,-0.011,-55.359,-34.119,-23.926
0.926,0.500,0.012,-58.105,-33.752,-24.902
0.961,0.523,-0.054,-58.960,-33.936,-23.254
0.991,0.453,-0.078,-57.251,-32.227,-14.771
0.979,0.391,-0.003,-54.993,-30.701,-11.108
0.963,0.405,-0.024,-41.565,-26.306,-5.554
0.902,0.443,-0.133,-32.471,-21.667,-2.747
0.870,0.415,-0.144,-30.151,-6.714,3.113
0.838,0.289,-0.006,-40.039,0.610,5.005
0.835,0.247,0.041,-52.856,5.249,5.493
0.842,0.251,0.035,-65.552,5.554,3.235
0.849,0.326,-0.075,-60.486,4.089,2.075
0.834,0.353,-0.109,-37.903,4.333,1.099
0.828,0.373,-0.079,-29.114,6.165,1.099
0.832,0.338,-0.049,-26.611,8.423,1.038
0.842,0.312,-0.049,-34.668,11.169,-1.648
0.890,0.352,-0.035,-37.720,10.803,-3.540
0.951,0.401,-0.064,-34.912,8.545,-4.272
1.055,0.491,-0.172,-30.518,9.033,-2.197
1.060,0.482,-0.156,-25.085,11.658,2.808
1.026,0.430,-0.101,-26.001,11.414,3.601
1.008,0.421,-0.104,-28.015,10.254,3.052
0.997,0.425,-0.112,-29.114,7.385,0.427
0.994,0.435,-0.135,-26.306,6.409,-0.427
-0.469,1.893,0.471,-194.641,31.738,436.645
-0.522,2.166,0.362,-162.292,28.625,480.103
-0.979,2.238,0.590,-134.460,26.489,499.878
-1.300,2.156,0.617,-107.239,19.104,512.817
-1.887,2.045,0.533,-76.904,0.305,518.127
-2.201,2.044,0.417,-79.773,-3.540,515.930
-2.576,2.005,0.247,-107.666,13.550,508.179
-3.046,2.031,0.026,-112.732,34.485,495.117
-3.131,2.150,0.125,-59.753,77.087,438.538
-3.177,2.232,-0.040,-5.310,93.628,399.841
-3.129,2.057,-0.208,55.176,113.770,358.215
-3.008,1.837,-0.355,132.141,181.396,275.146
-2.822,1.581,-0.780,117.798,232.727,240.845
-2.755,1.643,-1.017,0.000,367.920,191.406
-2.730,1.760,-1.246,-63.721,440.613,168.884
-2.724,1.813,-1.377,-107.666,507.507,142.090
-2.743,1.817,-1.496,-123.901,617.615,78.369
-2.855,1.683,-1.626,-115.173,660.583,45.593
-2.902,1.625,-1.659,-109.985,726.990,-12.817
-2.934,1.604,-1.668,-114.868,752.014,-37.598
-2.937,1.571,-1.570,-130.493,782.165,-84.961
-2.899,1.529,-1.224,-139.099,782.349,-111.511
-2.764,1.549,-1.128,-144.897,772.522,-139.343
-2.603,1.525,-1.058,-140.747,733.215,-193.481
-2.269,1.299,-0.809,-138.367,706.299,-220.398
-2.089,1.185,-0.646,-145.264,635.254,-275.330
-1.674,1.093,-0.417,-145.081,592.346,-299.988
-1.493,1.099,-0.381,-112.915,504.578,-331.116
-1.169,1.064,-0.394,-80.078,464.783,-335.083
-1.029,0.974,-0.397,-40.405,429.138,-331.665
-0.725,0.742,-0.288,34.485,368.530,-308.716
-0.581,0.632,-0.215,59.814,340.149,-291.687
-0.472,0.535,-0.177,84.106,282.715,-252.441
-0.335,0.360,-0.177,85.632,255.005,-232.300
-0.278,0.284,-0.171,71.167,204.224,-194.397
-0.144,0.200,-0.167,58.716,181.091,-177.124
-0.084,0.187,-0.186,47.607,159.729,-160.889
-0.020,0.181,-0.204,40.710,122.742,-130.981
0.098,0.165,-0.201,43.945,106.506,-116.821
0.150,0.152,-0.216,54.443,77.393,-90.088
0.244,0.053,-0.255,59.204,65.308,-78.369
0.252,-0.019,-0.228,56.152,44.800,-60.791
0.319,-0.067,-0.199,45.776,35.339,-54.626
0.401,-0.063,-0.213,32.288,26.855,-49.011
0.468,-0.073,-0.219,8.667,14.038,-39.001
0.539,-0.061,-0.213,0.732,8.911,-34.973
0.592,-0.051,-0.212,-14.038,1.282,-27.527
0.660,-0.070,-0.178,-23.865,-1.221,-24.231
0.661,-0.074,-0.149,-49.988,-4.761,-19.592
0.714,-0.043,-0.103,-64.575,-6.226,-17.883
0.753,-0.003,-0.093,-77.820,-7.507,-15.869
0.786,0.026,-0.101,-94.666,-8.972,-10.315
0.803,0.005,-0.152,-97.778,-8.362,-7.507
0.813,0.006,-0.145,-98.694,-4.700,-3.113
0.878,0.064,-0.041,-98.938,-3.418,0.061
0.908,0.055,-0.026,-96.619,-3.479,8.606
0.909,0.081,-0.005,-93.750,-3.601,12.573
0.935,0.146,-0.015,-90.820,-3.418,16.724
0.998,0.174,-0.054,-83.557,-1.099,27.100
1.006,0.078,-0.148,-77.698,2.319,31.311
0.954,0.029,-0.142,-66.284,12.146,34.485
0.914,0.061,-0.031,-64.636,16.113,35.217
0.943,0.110,-0.000,-67.139,18.494,37.048
0.994,0.160,-0.006,-81.299,21.179,45.593
1.165,0.280,-0.091,-88.928,23.376,52.063
1.221,0.268,-0.162,-91.370,32.043,65.186
1.264,0.241,-0.581,-82.153,40.161,69.397
1.345,0.186,-0.569,-59.570,60.730,72.876
1.306,0.127,-0.299,-62.561,65.308,74.158
1.184,0.089,-0.226,-76.721,65.308,75.439
1.084,0.086,-0.184,-104.614,58.533,71.716
0.975,0.181,-0.197,-102.539,53.894,65.857
0.942,0.249,-0.253,-63.110,46.082,50.659
0.972,0.386,-0.281,-37.598,42.969,43.945
0.983,0.419,-0.268,-16.785,39.612,39.124
0.964,0.420,-0.265,3.418,31.433,33.203
0.907,0.378,-0.288,5.920,27.283,30.212
0.892,0.366,-0.306,5.127,20.752,23.132
0.893,0.362,-0.302,2.625,18.433,20.081
0.890,0.348,-0.299,-0.610,16.174,17.578
0.889,0.330,-0.308,-7.507,12.329,12.573
0.883,0.292,-0.306,-11.658,11.047,9.827
0.880,0.288,-0.296,-21.729,8.545,4.639
0.928,0.326,-0.313,-26.123,7.385,2.869
0.976,0.358,-0.341,-30.334,7.019,2.319
1.051,0.395,-0.373,-30.151,8.179,3.357
1.073,0.399,-0.362,-29.480,9.460,4.883
1.092,0.399,-0.364,-27.527,11.292,8.362
1.106,0.396,-0.396,-24.841,12.512,9.827
1.089,0.385,-0.412,-14.954,16.174,11.902
0.986,0.304,-0.390,-9.888,17.822,11.841
0.928,0.260,-0.358,-6.836,18.555,10.620
0.890,0.231,-0.336,-8.911,16.235,5.493
0.859,0.216,-0.346,-12.512,14.099,2.380
0.861,0.221,-0.358,-20.691,9.705,-3.235
