aX,aY,aZ,gX,gY,gZ
-0.020,1.346,-1.258,-55.969,38.391,-21.667
0.011,1.321,-1.152,-73.364,31.982,-22.583
0.017,1.189,-1.076,-69.275,28.076,-19.836
0.023,1.085,-1.064,-58.838,25.635,-13.550
-0.020,0.928,-0.965,-58.167,27.222,-11.597
-0.050,0.899,-0.919,-60.303,31.982,-8.728
-0.083,0.861,-0.902,-55.725,34.729,-7.324
-0.059,0.852,-0.881,-47.119,37.781,-5.554
-0.024,0.815,-0.833,-29.419,43.457,-0.732
-0.057,0.668,-0.671,-23.437,44.556,1.099
-0.092,0.614,-0.601,-23.193,41.260,1.709
-0.060,0.602,-0.622,-29.358,38.696,1.648
-0.016,0.612,-0.709,-43.579,40.283,3.235
0.028,0.623,-0.829,-47.058,45.776,4.639
0.015,0.619,-0.786,-47.302,52.734,6.165
-0.006,0.600,-0.677,-40.771,61.707,8.911
-0.010,0.557,-0.404,-35.828,59.814,9.949
0.003,0.572,-0.352,-30.457,45.166,13.489
0.013,0.610,-0.467,-32.715,37.231,16.785
0.004,0.590,-0.551,-37.720,31.677,20.264
-0.014,0.571,-0.602,-48.157,29.236,23.376
0.018,0.598,-0.535,-50.415,29.907,23.010
0.065,0.641,-0.472,-46.326,26.733,21.667
0.070,0.777,-0.540,-41.260,23.315,22.095
0.055,0.859,-0.636,-36.743,21.301,24.109
0.067,0.926,-0.704,-33.875,25.146,32.715
0.115,0.971,-0.722,-33.020,29.419,37.720
0.127,0.976,-0.694,-20.081,35.400,45.471
0.139,1.063,-0.609,-8.179,35.156,49.316
0.151,1.108,-0.605,12.085,29.236,62.012
0.171,1.076,-0.674,17.029,26.306,69.519
0.170,1.026,-0.706,19.409,24.780,75.684
0.158,1.003,-0.724,24.597,25.146,80.383
0.192,1.071,-0.699,28.259,25.818,80.811
0.208,1.135,-0.657,34.973,24.719,84.351
0.163,1.231,-0.646,37.842,22.278,88.074
0.134,1.219,-0.688,41.077,19.348,91.919
0.117,1.178,-0.733,51.819,16.968,94.299
0.123,1.168,-0.786,59.814,18.127,92.224
0.130,1.222,-0.775,76.233,22.461,87.219
0.110,1.288,-0.708,83.374,23.071,85.449
0.105,1.262,-0.684,89.844,21.729,83.557
0.101,1.221,-0.674,98.328,15.320,76.721
0.087,1.169,-0.674,98.755,12.390,72.021
0.081,1.158,-0.669,94.543,9.216,60.852
0.054,1.126,-0.633,92.163,8.301,54.443
0.057,1.105,-0.609,89.600,7.446,47.668
0.061,1.090,-0.584,80.078,5.676,34.424
0.051,1.029,-0.627,71.716,5.066,28.931
0.070,0.989,-0.674,42.542,4.944,20.325
0.069,0.917,-0.764,25.818,5.310,16.663
0.087,0.892,-0.819,11.841,6.042,13.062
0.107,0.911,-0.847,-5.554,8.728,7.446
0.125,1.031,-0.806,-9.033,9.399,7.019
0.109,1.043,-0.745,-1.465,7.385,9.644
-0.019,0.968,-0.561,6.714,4.150,9.460
-0.066,0.951,-0.482,12.939,-0.610,7.202
-0.085,0.942,-0.432,15.320,-12.146,-0.610
-0.127,0.942,-0.405,13.794,-17.273,-4.639
-0.156,0.952,-0.402,11.719,-25.024,-10.803
-0.212,0.946,-0.405,11.719,-27.832,-13.184
-0.224,0.937,-0.407,12.695,-31.128,-17.578
-0.215,0.921,-0.395,13.062,-31.677,-19.348
-0.210,0.920,-0.387,13.123,-31.677,-20.630
-0.205,0.924,-0.378,12.756,-30.396,-21.729
-0.177,0.912,-0.361,12.817,-29.297,-21.606
-0.155,0.891,-0.356,13.855,-26.489,-21.240
-0.099,0.863,-0.351,13.977,-24.963,-21.301
-0.079,0.866,-0.350,11.963,-22.095,-20.691
-0.074,0.887,-0.334,9.155,-20.813,-19.287
-0.079,0.892,-0.323,5.554,-19.775,-17.212
-0.084,0.902,-0.324,0.854,-18.311,-12.512
-0.079,0.909,-0.332,1.892,-17.517,-10.376
-0.078,0.906,-0.340,9.583,-15.015,-7.507
-0.090,0.878,-0.350,14.526,-13.306,-7.080
-0.099,0.880,-0.348,21.240,-9.338,-7.446
-0.019,1.172,-1.347,-79.163,-84.778,-38.330
-0.008,1.149,-1.366,-100.708,-95.764,-40.344
-0.005,1.074,-1.381,-114.319,-101.868,-44.373
-0.009,1.071,-1.398,-140.381,-115.540,-57.312
0.027,1.109,-1.452,-152.161,-122.009,-64.087
0.068,1.113,-1.460,-163.269,-127.686,-70.496
0.113,1.115,-1.453,-184.143,-136.719,-82.336
0.177,1.115,-1.404,-195.251,-140.686,-87.280
0.199,1.103,-1.379,-222.900,-148.682,-94.299
0.257,1.088,-1.339,-237.793,-152.710,-96.497
0.304,1.085,-1.312,-260.315,-160.156,-97.473
0.370,1.027,-1.240,-266.052,-163.574,-96.619
0.400,0.993,-1.199,-269.470,-166.992,-95.520
0.426,0.966,-1.159,-278.870,-174.499,-92.651
0.459,0.924,-1.089,-287.537,-178.955,-90.515
0.476,0.882,-1.061,-308.167,-188.782,-85.815
0.515,0.791,-0.989,-317.566,-193.909,-83.801
0.536,0.756,-0.943,-333.496,-204.956,-79.834
0.539,0.694,-0.860,-338.989,-210.876,-77.454
0.539,0.661,-0.815,-341.309,-216.919,-74.951
0.547,0.638,-0.770,-336.548,-228.821,-69.702
0.590,0.596,-0.703,-332.397,-233.826,-66.345
0.618,0.559,-0.672,-326.538,-241.211,-57.739
0.616,0.517,-0.568,-325.684,-244.629,-52.429
0.593,0.527,-0.493,-328.491,-254.883,-36.560
0.573,0.472,-0.380,-329.163,-261.414,-25.635
0.552,0.376,-0.327,-325.623,-267.700,-14.343
0.474,0.225,-0.193,-306.274,-277.893,4.944
0.454,0.211,-0.119,-296.021,-281.677,13.855
0.432,0.204,-0.052,-279.846,-287.842,34.607
0.283,0.122,0.100,-270.508,-291.260,45.410
0.229,0.095,0.178,-246.765,-300.598,64.758
0.220,0.118,0.297,-234.741,-306.091,74.341
0.181,0.152,0.342,-223.206,-311.279,84.473
0.138,0.195,0.391,-199.951,-319.031,107.178
0.104,0.260,0.461,-186.645,-320.923,119.202
0.090,0.251,0.463,-151.001,-318.542,140.320
0.046,0.230,0.528,-129.883,-314.392,148.071
0.007,0.222,0.594,-90.515,-304.626,159.363
-0.145,0.283,0.716,-73.303,-299.805,163.818
-0.211,0.334,0.768,-57.922,-294.739,168.579
-0.254,0.351,0.784,-34.241,-280.640,179.810
-0.351,0.334,0.807,-27.832,-269.653,185.425
-0.431,0.341,0.856,-31.799,-242.065,197.510
-0.568,0.396,0.953,-40.588,-227.478,205.139
-0.642,0.415,0.979,-49.561,-212.524,213.684
-0.842,0.482,1.035,-57.800,-179.932,230.286
-0.934,0.508,1.068,-57.129,-162.231,237.915
-1.024,0.510,1.082,-48.584,-123.291,251.099
-1.267,0.563,1.075,-43.030,-101.135,256.592
-1.473,0.669,1.071,-37.415,-49.927,270.020
-2.072,1.008,1.064,-36.438,-20.264,280.334
-2.414,1.208,1.077,-33.936,13.245,293.518
-2.758,1.441,1.119,-17.578,96.252,326.965
-3.350,1.830,0.994,1.587,149.841,345.703
-3.492,1.868,0.849,73.059,297.119,378.052
-3.259,1.574,0.362,115.845,393.921,388.794
-2.904,1.336,-0.029,146.301,506.348,396.301
-2.466,1.088,-0.490,122.681,764.465,401.916
-1.480,0.844,-1.690,77.759,896.057,394.470
-0.984,0.858,-2.419,28.748,1121.399,351.257
-0.971,1.096,-2.858,52.673,1190.979,324.280
-1.603,1.395,-3.041,162.720,1179.077,300.476
-2.978,1.756,-2.941,216.797,1095.825,308.777
-2.955,1.802,-2.500,236.450,964.661,324.036
-2.392,1.875,-2.315,152.222,641.541,340.027
-0.933,1.933,-2.716,91.858,505.676,327.637
-0.343,1.935,-2.818,68.176,313.782,258.606
0.525,1.910,-2.541,115.295,239.319,214.050
0.676,1.780,-2.222,178.833,171.936,171.204
0.628,1.538,-1.900,243.774,61.157,98.389
0.276,1.060,-1.532,214.111,24.231,65.857
0.198,0.998,-1.532,68.420,-2.319,9.277
0.255,1.102,-1.526,-9.155,3.296,-11.353
0.324,1.156,-1.427,-70.557,13.977,-25.940
0.452,1.160,-1.158,-126.099,32.471,-41.077
0.443,1.119,-1.043,-124.023,36.682,-44.495
0.401,1.083,-0.983,-92.712,37.415,-47.424
0.290,1.002,-1.047,-75.623,38.025,-47.180
0.214,0.952,-1.084,-46.997,44.373,-44.861
0.128,0.876,-1.002,-34.424,48.096,-42.725
0.111,0.849,-0.892,-22.888,49.927,-39.551
0.110,0.822,-0.785,-7.019,44.922,-29.358
0.188,0.772,-0.767,-3.662,39.978,-23.254
0.235,0.736,-0.830,-0.854,35.950,-12.329
0.248,0.645,-0.851,0.977,38.025,-8.911
0.219,0.616,-0.784,5.676,42.603,-5.981
0.183,0.591,-0.610,7.690,41.870,-5.493
0.187,0.587,-0.599,9.338,38.940,-5.005
0.189,0.572,-0.645,11.353,33.142,-3.967
0.160,0.531,-0.681,11.963,32.349,-3.967
0.135,0.530,-0.625,10.803,31.372,-4.333
0.121,0.534,-0.440,8.911,28.687,-4.028
0.137,0.544,-0.380,6.531,23.987,-3.235
0.160,0.570,-0.395,1.404,12.878,0.000
0.213,0.609,-0.571,-1.038,10.376,2.502
0.220,0.604,-0.628,-2.747,14.771,6.287
0.164,0.601,-0.579,-1.709,18.982,6.592
0.130,0.607,-0.489,3.113,22.339,5.737
0.156,0.630,-0.396,5.981,20.264,5.493
0.197,0.647,-0.423,7.629,17.334,5.859
0.225,0.663,-0.473,1.221,15.381,8.362
0.254,0.682,-0.531,-7.080,17.639,9.949
0.240,0.684,-0.509,-25.330,24.231,12.207
0.219,0.735,-0.438,-32.532,25.940,13.184
0.233,0.793,-0.427,-38.330,26.184,15.076
0.253,0.845,-0.458,-46.448,25.757,22.949
0.298,0.841,-0.597,-47.424,27.771,27.649
0.307,0.814,-0.631,-41.382,37.598,34.424
0.314,0.832,-0.584,-36.499,42.847,36.926
0.329,0.869,-0.546,-31.616,46.570,39.978
0.347,0.908,-0.534,-22.278,47.974,49.866
0.381,0.958,-0.613,-18.433,47.424,56.702
0.392,0.941,-0.681,-10.864,50.293,69.824
0.386,0.902,-0.739,-5.249,54.077,74.097
0.381,0.933,-0.719,10.132,60.425,79.529
0.402,1.047,-0.628,18.921,60.791,82.642
0.410,1.093,-0.602,28.076,59.021,86.792
0.399,1.115,-0.609,46.936,52.124,96.375
0.342,1.086,-0.678,56.091,49.011,99.915
0.311,1.054,-0.719,74.402,45.593,99.976
0.272,1.014,-0.758,82.764,44.922,96.680
0.250,1.018,-0.752,88.867,44.373,92.102
0.228,1.035,-0.732,90.271,42.114,83.008
0.203,1.064,-0.674,85.815,40.100,79.346
0.189,1.063,-0.650,71.350,34.180,71.899
0.163,1.068,-0.641,63.965,30.884,67.200
0.146,1.097,-0.644,57.617,28.076,62.012
0.123,1.141,-0.646,50.293,24.048,52.795
0.102,1.197,-0.682,51.331,23.315,48.950
0.104,1.189,-0.706,66.589,25.940,40.527
0.125,1.104,-0.803,76.599,28.503,35.583
0.145,1.008,-0.853,81.360,31.006,30.396
0.175,0.920,-0.891,69.885,34.180,19.470
0.178,0.910,-0.904,60.486,34.912,14.587
0.180,0.951,-0.877,37.048,33.325,9.705
0.149,0.973,-0.729,23.987,30.151,9.155
0.099,0.952,-0.628,11.169,24.719,8.606
0.052,0.941,-0.538,-12.451,9.216,4.333
-0.023,0.960,-0.451,-20.935,1.709,0.366
-0.066,0.975,-0.438,-24.963,-9.033,-9.399
-0.139,0.981,-0.433,-21.545,-12.451,-14.221
-0.149,0.965,-0.436,-9.094,-16.602,-23.376
-0.142,0.937,-0.433,-2.502,-17.578,-27.161
-0.133,0.921,-0.424,2.380,-18.066,-29.907
-0.124,0.906,-0.412,5.615,-18.982,-31.128
-0.106,0.894,-0.393,5.188,-19.836,-29.663
-0.096,0.887,-0.391,4.517,-21.912,-23.621
-0.095,0.874,-0.389,5.127,-22.217,-19.775
-0.092,0.884,-0.394,8.423,-21.179,-11.536
0.186,0.889,-1.444,-210.327,-121.033,-55.176
0.225,0.866,-1.426,-240.417,-127.869,-49.255
0.267,0.819,-1.385,-252.747,-132.935,-48.035
0.280,0.813,-1.384,-258.606,-145.752,-48.828
0.356,0.809,-1.405,-254.761,-151.978,-49.316
0.405,0.796,-1.404,-250.305,-157.349,-49.561
0.460,0.778,-1.383,-248.901,-165.894,-49.683
0.565,0.722,-1.278,-254.639,-169.983,-49.683
0.594,0.702,-1.214,-275.208,-180.481,-49.561
0.625,0.651,-1.157,-285.400,-186.951,-49.194
0.651,0.622,-1.154,-296.936,-199.036,-49.011
0.707,0.581,-1.100,-299.561,-204.041,-49.377
0.704,0.582,-1.031,-301.636,-209.167,-49.988
0.681,0.598,-0.953,-304.138,-223.022,-49.072
0.697,0.579,-0.814,-303.467,-231.201,-46.753
0.730,0.536,-0.756,-298.340,-245.483,-40.161
0.769,0.465,-0.655,-295.959,-250.671,-36.133
0.761,0.434,-0.605,-294.983,-258.179,-25.330
0.674,0.362,-0.486,-295.654,-261.414,-18.494
0.615,0.331,-0.417,-295.898,-264.954,-10.803
0.567,0.286,-0.349,-290.527,-272.644,6.042
0.484,0.204,-0.207,-283.630,-276.062,14.343
0.436,0.182,-0.121,-265.869,-282.837,31.555
0.310,0.140,0.052,-257.019,-286.865,41.199
0.261,0.133,0.153,-248.474,-291.504,51.514
0.212,0.147,0.238,-230.041,-302.002,74.768
0.044,0.172,0.318,-218.567,-306.396,87.585
0.043,0.167,0.373,-190.124,-309.387,112.854
0.131,0.216,0.452,-173.340,-307.007,124.695
0.111,0.236,0.507,-133.606,-295.715,146.240
-0.025,0.253,0.619,-109.253,-289.368,154.846
-0.097,0.261,0.667,-82.458,-283.386,161.865
-0.152,0.271,0.729,-32.532,-269.897,172.424
-0.161,0.233,0.835,-14.648,-260.620,176.697
-0.171,0.193,0.877,2.625,-234.070,182.922
-0.263,0.148,0.990,1.831,-218.628,185.242
-0.335,0.160,1.046,-4.700,-203.186,187.866
-0.417,0.182,1.087,-27.161,-174.316,195.801
-0.587,0.266,1.154,-38.147,-160.400,201.172
-0.654,0.323,1.180,-51.636,-131.592,214.416
-0.787,0.457,1.235,-52.307,-116.638,221.924
-0.874,0.530,1.251,-41.992,-86.792,238.403
-1.093,0.719,1.249,-33.936,-72.021,247.986
-1.205,0.825,1.215,-26.550,-57.007,259.216
-1.334,0.915,1.140,-15.198,-22.705,286.987
-1.755,1.167,1.033,-9.155,-2.014,302.673
-2.057,1.298,0.939,14.404,44.922,337.524
-2.633,1.410,0.754,33.875,73.792,354.797
-2.834,1.468,0.727,53.040,108.704,371.216
-2.967,1.505,0.699,78.857,206.360,401.123
-2.996,1.420,0.395,86.426,275.452,411.865
-2.933,1.255,0.120,86.914,463.867,414.673
-2.509,0.929,-0.704,73.853,579.773,404.114
-2.078,0.941,-1.348,24.780,838.196,363.708
-0.907,1.315,-3.041,1.160,967.956,339.600
-0.501,1.407,-3.420,-8.118,1083.252,314.758
-0.739,1.601,-3.300,23.804,1191.040,264.282
-2.440,1.963,-3.477,47.119,1156.311,241.821
-2.801,1.786,-3.249,88.379,920.776,192.017
-1.593,1.614,-2.678,78.735,744.141,162.659
-0.663,1.625,-2.757,24.902,566.895,133.179
0.055,1.577,-2.908,-131.165,296.265,69.580
0.804,1.478,-2.896,-158.081,203.979,36.865
0.992,1.418,-2.777,-62.439,68.848,-9.705
1.098,1.199,-2.430,20.508,21.851,-20.386
1.017,1.036,-2.197,94.666,-11.902,-25.391
0.901,0.874,-1.982,172.913,-48.828,-32.959
0.722,0.658,-1.749,176.880,-55.481,-38.635
0.761,0.656,-1.687,134.155,-47.058,-45.837
0.959,0.695,-1.422,96.924,-35.583,-43.396
0.938,0.674,-1.238,26.001,-14.771,-32.166
0.673,0.592,-0.949,3.845,-8.667,-28.564
0.550,0.579,-0.892,-6.287,-4.883,-28.259
0.470,0.586,-0.910,1.831,2.991,-33.691
0.448,0.640,-0.942,12.207,10.132,-35.645
0.447,0.664,-0.866,27.344,24.902,-32.898
0.379,0.672,-0.700,31.128,28.931,-28.809
0.345,0.651,-0.634,32.959,30.334,-24.048
0.301,0.630,-0.590,30.273,28.503,-15.686
0.310,0.611,-0.649,27.161,27.649,-12.634
0.384,0.574,-0.710,22.400,33.081,-9.033
0.444,0.469,-0.716,20.020,38.818,-9.277
0.402,0.450,-0.660,10.315,48.157,-12.451
0.303,0.463,-0.545,2.441,49.622,-13.611
0.282,0.457,-0.507,-6.592,49.011,-13.672
0.267,0.446,-0.478,-25.513,44.739,-12.024
0.275,0.461,-0.493,-34.363,42.908,-10.498
0.323,0.457,-0.492,-49.622,43.823,-6.042
0.360,0.486,-0.473,-55.725,45.654,-3.357
0.353,0.508,-0.490,-60.059,48.035,-0.061
0.375,0.467,-0.531,-59.875,55.237,7.324
0.384,0.470,-0.531,-54.993,59.875,10.010
0.378,0.514,-0.523,-42.236,67.688,15.320
0.345,0.617,-0.536,-36.926,69.885,19.470
0.341,0.632,-0.546,-26.794,71.106,29.907
0.353,0.618,-0.530,-20.935,69.946,34.912
0.376,0.623,-0.502,-14.465,67.566,39.246
0.406,0.656,-0.475,-1.404,60.120,47.485
0.428,0.703,-0.507,5.066,56.152,52.368
0.434,0.685,-0.575,24.170,52.429,61.340
0.494,0.619,-0.689,37.048,54.016,64.148
0.523,0.604,-0.706,49.072,57.251,66.040
0.534,0.605,-0.690,58.655,64.514,69.946
0.504,0.571,-0.587,54.565,66.589,72.754
0.454,0.596,-0.543,27.954,65.796,79.529
0.479,0.766,-0.580,6.714,64.575,86.243
0.525,0.728,-0.644,-12.390,63.843,93.933
0.532,0.756,-0.681,-23.254,65.430,102.356
0.552,0.920,-0.721,-14.954,66.650,104.919
0.506,0.928,-0.741,19.592,67.871,108.582
0.364,0.970,-0.753,40.649,66.833,108.887
0.368,0.985,-0.752,59.998,64.392,108.643
0.377,0.982,-0.739,85.632,55.725,106.628
0.375,1.002,-0.762,91.858,50.537,104.675
0.384,1.011,-0.773,91.797,42.725,99.792
0.343,1.008,-0.731,87.402,39.978,96.191
0.299,1.037,-0.701,82.825,36.804,91.309
0.257,1.056,-0.686,78.308,29.114,79.285
0.221,1.074,-0.665,78.125,25.391,72.998
0.220,1.078,-0.659,77.087,19.958,61.951
0.218,1.087,-0.659,75.134,19.043,57.434
0.221,1.070,-0.645,71.472,19.165,53.528
0.214,1.041,-0.628,58.228,20.203,45.105
0.175,1.028,-0.586,48.279,20.447,40.222
0.167,1.041,-0.565,24.841,20.203,31.555
0.186,1.048,-0.629,15.686,20.020,28.137
0.171,1.068,-0.638,17.456,18.311,23.926
0.120,1.104,-0.564,20.996,15.991,23.865
0.132,1.067,-0.535,21.912,14.221,24.109
0.141,1.037,-0.611,26.245,14.526,23.254
0.122,0.930,-0.769,26.978,15.625,22.583
0.111,0.856,-0.797,10.315,16.479,19.592
0.104,0.793,-0.801,-3.296,16.602,16.907
0.090,0.823,-0.710,-15.076,16.357,13.855
0.070,0.903,-0.621,-21.545,13.916,9.338
0.019,0.984,-0.480,-15.442,11.475,7.874
-0.002,0.966,-0.455,5.493,5.188,4.333
-0.036,0.930,-0.469,15.991,1.892,2.136
-0.042,0.908,-0.487,24.109,-1.221,0.305
-0.046,0.887,-0.500,30.640,-6.226,-2.075
-0.041,0.865,-0.488,29.480,-8.179,-2.747
-0.041,0.860,-0.469,22.583,-11.658,-3.662
-0.054,0.852,-0.449,19.226,-13.062,-4.395
-0.061,0.858,-0.448,16.724,-15.198,-5.798
-0.052,0.882,-0.458,16.968,-15.808,-6.226
-0.042,0.887,-0.464,17.517,-15.869,-6.409
-0.031,0.886,-0.462,18.066,-14.709,-6.165
-0.024,0.893,-0.429,18.066,-14.038,-5.859
-0.024,0.897,-0.417,18.188,-13.672,-4.578
-0.021,0.921,-0.417,17.822,-13.550,-3.479
0.184,1.081,-1.331,-99.243,-83.862,-51.147
0.206,1.102,-1.365,-106.445,-100.281,-52.612
0.234,1.088,-1.405,-111.572,-107.971,-52.856
0.247,1.058,-1.411,-124.573,-122.559,-55.847
0.271,1.012,-1.406,-132.141,-129.761,-59.021
0.285,1.015,-1.411,-141.174,-137.085,-62.622
0.302,1.007,-1.416,-162.354,-150.574,-69.275
0.317,0.996,-1.405,-172.363,-156.677,-72.632
0.331,1.008,-1.377,-192.261,-167.236,-78.552
0.358,0.994,-1.296,-201.721,-171.753,-80.627
0.361,0.966,-1.255,-212.769,-179.443,-84.595
0.369,0.918,-1.192,-214.294,-182.739,-86.609
0.385,0.907,-1.162,-216.064,-185.364,-88.135
0.428,0.818,-1.087,-228.271,-189.575,-90.149
0.450,0.765,-1.041,-239.441,-191.833,-91.919
0.466,0.741,-0.987,-270.813,-198.547,-96.863
0.485,0.741,-0.905,-287.659,-203.430,-98.572
0.508,0.748,-0.874,-309.204,-214.844,-99.304
0.584,0.765,-0.815,-311.829,-220.642,-98.572
0.627,0.771,-0.776,-305.054,-230.774,-94.666
0.688,0.696,-0.674,-297.485,-235.107,-91.858
0.698,0.651,-0.605,-289.001,-239.380,-89.172
0.684,0.623,-0.533,-278.381,-249.329,-81.848
0.690,0.563,-0.417,-278.381,-255.127,-75.928
0.709,0.530,-0.365,-283.630,-265.808,-60.242
0.681,0.491,-0.253,-285.461,-269.775,-50.903
0.635,0.466,-0.184,-280.334,-275.085,-30.273
0.562,0.382,-0.093,-272.278,-276.428,-19.653
0.544,0.318,-0.055,-261.414,-276.672,-9.277
0.507,0.247,0.003,-237.793,-275.696,8.484
0.388,0.192,0.186,-228.149,-276.367,16.174
0.344,0.174,0.260,-211.548,-281.921,32.104
0.261,0.126,0.316,-200.989,-284.912,39.368
0.244,0.143,0.364,-188.293,-286.987,45.593
0.246,0.165,0.421,-160.095,-289.490,57.495
0.240,0.173,0.478,-144.897,-290.100,63.416
0.211,0.166,0.487,-111.389,-289.001,73.059
0.137,0.189,0.548,-94.177,-287.476,76.782
0.099,0.218,0.590,-66.650,-283.691,84.717
0.037,0.218,0.676,-57.800,-281.250,89.416
0.016,0.196,0.719,-52.551,-278.137,94.177
-0.013,0.177,0.761,-52.368,-269.470,102.966
-0.084,0.194,0.869,-56.458,-263.733,107.361
-0.137,0.220,0.909,-67.566,-248.962,118.042
-0.278,0.257,0.950,-71.777,-239.807,124.207
-0.362,0.291,0.970,-74.219,-229.553,130.493
-0.448,0.336,0.976,-73.730,-206.055,144.226
-0.650,0.412,0.986,-70.984,-191.711,151.672
-0.749,0.449,1.023,-62.927,-158.508,167.114
-0.929,0.495,1.080,-58.838,-140.930,175.049
-1.024,0.498,1.077,-50.720,-103.394,189.819
-1.230,0.565,1.109,-46.875,-82.581,196.350
-1.361,0.627,1.119,-43.579,-60.364,203.064
-1.544,0.695,1.104,-37.048,-8.606,218.567
-2.101,0.920,1.103,-33.020,22.217,227.844
-2.435,1.065,1.124,-20.386,93.933,252.014
-3.069,1.412,1.117,-8.972,136.841,267.212
-3.286,1.557,1.060,35.400,246.948,302.368
-3.337,1.536,0.797,70.496,319.946,319.641
-3.141,1.327,0.546,107.239,407.654,334.351
-2.807,1.086,0.154,135.986,629.089,351.013
-1.981,0.865,-0.956,112.183,757.690,353.394
-1.613,0.939,-1.702,45.959,1006.775,345.154
-1.330,1.194,-2.697,44.495,1101.135,335.632
-1.616,1.321,-2.827,74.158,1154.358,327.148
-2.059,1.439,-2.996,185.974,1113.586,329.163
-2.750,1.493,-3.012,229.797,1028.076,339.600
-2.622,1.534,-2.812,216.980,761.658,361.450
-1.385,1.893,-2.601,169.800,614.441,365.173
-0.642,2.004,-2.500,118.225,484.802,359.863
-0.045,2.001,-2.354,88.684,286.377,311.035
0.628,1.995,-2.035,130.615,204.651,270.386
0.637,1.952,-1.925,252.808,64.392,186.157
0.355,1.601,-1.739,284.973,13.306,148.621
0.272,1.387,-1.582,280.151,-20.874,113.342
0.290,1.255,-1.403,177.917,-43.335,48.645
0.432,1.253,-1.110,103.333,-38.391,22.949
0.437,1.292,-1.014,-32.166,-15.747,-9.277
0.300,1.344,-0.867,-75.928,-4.883,-17.761
0.236,1.337,-0.803,-112.122,8.362,-26.062
0.156,1.224,-0.784,-114.075,12.024,-28.564
0.121,1.182,-0.794,-112.000,15.625,-31.433
0.105,1.183,-0.793,-105.835,25.085,-36.072
0.149,1.139,-0.786,-99.060,30.945,-36.560
0.159,1.083,-0.747,-71.350,42.969,-36.621
0.080,0.969,-0.623,-54.993,46.997,-36.621
-0.001,0.915,-0.578,-31.555,49.805,-36.133
-0.055,0.843,-0.591,-27.527,50.232,-35.522
-0.026,0.810,-0.605,-27.954,51.697,-34.424
-0.005,0.780,-0.586,-32.471,57.251,-31.982
0.033,0.718,-0.453,-33.020,59.387,-30.945
0.045,0.677,-0.372,-28.931,57.251,-30.579
-0.012,0.642,-0.346,-25.818,53.284,-31.128
-0.044,0.654,-0.422,-24.597,47.363,-31.555
0.003,0.677,-0.560,-26.489,48.462,-30.884
0.045,0.689,-0.542,-28.381,51.880,-29.724
0.065,0.694,-0.468,-29.175,58.044,-26.611
0.045,0.659,-0.299,-27.588,57.495,-25.024
0.044,0.660,-0.281,-23.621,50.415,-22.156
0.112,0.663,-0.394,-23.071,47.363,-20.508
0.162,0.665,-0.465,-23.499,46.875,-19.165
0.180,0.673,-0.490,-25.208,52.368,-17.883
0.120,0.663,-0.388,-25.330,54.687,-17.944
0.112,0.662,-0.308,-20.935,50.964,-19.836
0.153,0.711,-0.295,-16.968,45.593,-20.569
0.187,0.718,-0.358,-10.498,37.231,-19.775
0.257,0.703,-0.415,-10.132,36.377,-18.921
0.262,0.725,-0.418,-12.573,36.560,-17.578
0.259,0.759,-0.470,-22.095,37.292,-11.780
0.357,0.807,-0.631,-26.001,39.001,-7.019
0.448,0.820,-0.675,-28.992,46.692,4.883
0.544,0.817,-0.619,-29.053,51.025,10.986
0.509,0.815,-0.555,-28.809,53.528,16.296
0.451,0.841,-0.514,-28.442,49.744,25.513
0.447,0.941,-0.573,-28.625,44.983,31.006
0.519,0.963,-0.655,-25.696,38.269,44.617
0.626,0.952,-0.773,-21.362,38.330,51.025
0.614,0.948,-0.782,-9.094,42.114,60.059
0.572,0.982,-0.760,-2.075,43.457,63.232
0.561,0.994,-0.780,5.554,43.640,66.101
0.564,0.989,-0.825,21.790,43.030,71.289
0.591,0.951,-0.893,29.114,43.640,73.120
0.571,0.936,-0.893,38.025,46.265,74.219
0.488,0.921,-0.847,39.063,47.058,73.425
0.462,0.929,-0.817,38.940,46.997,72.021
0.447,0.951,-0.778,36.621,43.396,69.641
0.419,1.014,-0.710,33.325,39.673,69.763
0.398,1.028,-0.720,23.315,31.250,71.777
0.352,0.976,-0.775,20.874,28.381,71.533
0.316,0.944,-0.784,22.400,26.794,69.214
0.289,0.936,-0.776,33.203,25.513,59.692
0.288,0.970,-0.720,38.940,24.658,54.443
0.293,0.970,-0.695,46.875,21.118,46.509
0.283,0.940,-0.710,48.096,18.494,44.006
0.290,0.864,-0.781,43.579,15.686,42.236
0.332,0.754,-0.878,5.554,8.606,37.354
0.304,0.747,-0.944,-20.142,4.028,33.569
0.223,0.836,-0.893,-45.776,-5.310,27.283
0.169,0.976,-0.789,-38.818,-8.789,25.269
0.179,1.013,-0.764,-20.447,-11.292,23.254
0.174,1.030,-0.745,28.625,-13.000,19.836
0.140,0.931,-0.698,48.462,-13.062,18.738
0.124,0.859,-0.664,66.101,-15.503,15.015
0.092,0.788,-0.604,63.416,-18.616,12.390
0.082,0.791,-0.575,44.067,-26.489,7.446
0.060,0.838,-0.514,33.447,-29.846,5.615
0.036,0.853,-0.486,25.879,-32.410,4.150
0.013,0.858,-0.469,23.987,-34.729,1.526
0.010,0.849,-0.466,28.076,-34.546,0.488
0.021,0.843,-0.477,37.354,-31.860,-0.549
